,sample,timeSinceboot,ADC0,ADC1,ADC2
1596,1.0,175670859.0,1.482422,0.689648,0.66709
1597,0.0,175675903.0,1.517065,0.692065,0.669507
1598,18.0,175680942.0,1.533179,0.674341,0.649365
1599,17.0,175685964.0,1.474365,0.684009,0.660645
1600,16.0,175690982.0,1.508203,0.696094,0.670312
1601,15.0,175696001.0,1.535596,0.684814,0.659839
1602,15.0,175701019.0,1.494507,0.674341,0.650171
1603,14.0,175706037.0,1.502563,0.694482,0.669507
1604,13.0,175711055.0,1.525928,0.69126,0.666284
1605,12.0,175716073.0,1.513037,0.671118,0.646143
1606,11.0,175721091.0,1.480811,0.689648,0.666284
1607,10.0,175726111.0,1.517065,0.692871,0.66709
1608,9.0,175731130.0,1.532373,0.674341,0.646948
1609,8.0,175736148.0,1.480811,0.684009,0.659839
1610,5.0,175751202.0,1.49209,0.675146,0.653394
1611,3.0,175761238.0,1.525122,0.690454,0.666284
1612,2.0,175766256.0,1.51626,0.671924,0.64856
1613,1.0,175771274.0,1.48645,0.690454,0.669507
1614,0.0,175776315.0,1.517871,0.69126,0.669507
1615,18.0,175781354.0,1.531567,0.671924,0.647754
1616,17.0,175786377.0,1.476782,0.684814,0.663867
1617,16.0,175791397.0,1.512231,0.695288,0.671924
1618,15.0,175796415.0,1.535596,0.681592,0.657422
1619,14.0,175801433.0,1.489673,0.676758,0.654199
1620,13.0,175806451.0,1.501758,0.694482,0.671118
1621,12.0,175816487.0,1.508203,0.671118,0.64856
1622,10.0,175826523.0,1.524316,0.692871,0.671118
1623,9.0,175831541.0,1.532373,0.673535,0.64856
1624,8.0,175836559.0,1.480005,0.686426,0.663867
1625,6.0,175846595.0,1.536401,0.680786,0.655811
1626,5.0,175851613.0,1.484033,0.675146,0.652588
1627,4.0,175856631.0,1.504175,0.692871,0.671118
1628,3.0,175861649.0,1.526733,0.687231,0.665479
1629,2.0,175866667.0,1.508203,0.668701,0.646948
1630,1.0,175871685.0,1.495312,0.689648,0.668701
1631,0.0,175876726.0,1.518677,0.684009,0.667895
1632,18.0,175881762.0,1.527539,0.668701,0.646948
1633,17.0,175886788.0,1.478394,0.681592,0.662256
1634,16.0,175891807.0,1.514648,0.692065,0.667895
1635,15.0,175896826.0,1.536401,0.676758,0.651782
1636,14.0,175901843.0,1.484839,0.674341,0.652588
1637,13.0,175906861.0,1.50498,0.692065,0.667895
1638,12.0,175911879.0,1.52915,0.684814,0.662256
1639,11.0,175916897.0,1.505786,0.66709,0.645337
1640,11.0,175921915.0,1.496118,0.688037,0.666284
1641,10.0,175926936.0,1.523511,0.688037,0.665479
1642,9.0,175931957.0,1.524316,0.66709,0.64292
1643,7.0,175941993.0,1.51626,0.690454,0.66709
1644,6.0,175947011.0,1.538013,0.674341,0.649365
1645,4.0,175957047.0,1.506592,0.692871,0.667895
1646,3.0,175962065.0,1.527539,0.686426,0.66145
1647,2.0,175967083.0,1.499341,0.670312,0.646143
1648,1.0,175972101.0,1.495312,0.692065,0.667895
1649,0.0,175977141.0,1.520288,0.688037,0.665479
1650,18.0,175982177.0,1.521094,0.668701,0.645337
1651,17.0,175987200.0,1.480811,0.689648,0.666284
1652,16.0,175992219.0,1.514648,0.694482,0.669507
1653,15.0,175997238.0,1.536401,0.676758,0.650977
1654,14.0,176002255.0,1.479199,0.680786,0.657422
1655,12.0,176012291.0,1.525122,0.687231,0.662256
1656,10.0,176022327.0,1.496924,0.692871,0.670312
1657,10.0,176027345.0,1.524316,0.69126,0.66709
1658,9.0,176032363.0,1.521899,0.671118,0.646948
1659,8.0,176037381.0,1.480811,0.689648,0.66709
1660,7.0,176042399.0,1.519482,0.694482,0.670312
1661,6.0,176047417.0,1.53479,0.675146,0.651782
1662,5.0,176052435.0,1.479199,0.681592,0.659839
1663,4.0,176057453.0,1.507397,0.694482,0.671118
1664,3.0,176062471.0,1.52915,0.684814,0.660645
1665,2.0,176067489.0,1.497729,0.672729,0.650977
1666,1.0,176072507.0,1.499341,0.693677,0.671924
1667,0.0,176077546.0,1.523511,0.690454,0.667895
1668,18.0,176082581.0,1.514648,0.670312,0.647754
1669,17.0,176087604.0,1.484033,0.692065,0.669507
1670,16.0,176092621.0,1.515454,0.694482,0.671118
1671,15.0,176097639.0,1.537207,0.675952,0.650171
1672,14.0,176102657.0,1.476782,0.683203,0.659839
1673,13.0,176107675.0,1.513037,0.695288,0.669507
1674,12.0,176112693.0,1.532373,0.684814,0.657422
1675,11.0,176117711.0,1.496924,0.674341,0.647754
1676,10.0,176122729.0,1.502563,0.694482,0.667895
1677,7.0,176142806.0,1.517871,0.693677,0.668701
1678,5.0,176152842.0,1.476782,0.684009,0.659839
1679,4.0,176157860.0,1.512231,0.694482,0.670312
1680,3.0,176162878.0,1.531567,0.683203,0.658228
1681,1.0,176172914.0,1.501758,0.693677,0.670312
1682,0.0,176177951.0,1.524316,0.689648,0.664673
1683,18.0,176182985.0,1.51062,0.669507,0.646143
1684,17.0,176188010.0,1.485644,0.69126,0.668701
1685,16.0,176193030.0,1.515454,0.693677,0.668701
1686,15.0,176198048.0,1.533179,0.673535,0.649365
1687,14.0,176203066.0,1.474365,0.684814,0.663867
1688,13.0,176208084.0,1.513037,0.694482,0.671924
1689,11.0,176218120.0,1.490479,0.675146,0.651782
1690,10.0,176223138.0,1.502563,0.694482,0.670312
1691,9.0,176228156.0,1.527539,0.689648,0.664673
1692,8.0,176233175.0,1.511426,0.671924,0.646143
1693,7.0,176238193.0,1.489673,0.692065,0.66709
1694,7.0,176243211.0,1.518677,0.693677,0.667895
1695,6.0,176248229.0,1.529956,0.673535,0.646948
1696,5.0,176253247.0,1.479199,0.686426,0.66145
1697,2.0,176268301.0,1.487256,0.677563,0.653394
1698,1.0,176273319.0,1.500147,0.694482,0.671118
1699,0.0,176283390.0,1.505786,0.671118,0.646948
1700,17.0,176288421.0,1.491284,0.692065,0.670312
1701,16.0,176293443.0,1.519482,0.692871,0.668701
1702,15.0,176298462.0,1.533984,0.671118,0.64856
1703,14.0,176303480.0,1.477588,0.68562,0.66709
1704,13.0,176308498.0,1.515454,0.692065,0.672729
1705,12.0,176313516.0,1.538013,0.677563,0.655811
1706,11.0,176318534.0,1.483227,0.676758,0.655005
1707,10.0,176323552.0,1.503369,0.692871,0.669507
1708,9.0,176328570.0,1.525928,0.687231,0.663061
1709,8.0,176333588.0,1.504175,0.670312,0.646948
1710,7.0,176338606.0,1.495312,0.692065,0.668701
1711,6.0,176343624.0,1.521899,0.692065,0.667895
1712,5.0,176348642.0,1.526733,0.671924,0.646143
1713,4.0,176353660.0,1.484033,0.688037,0.666284
1714,3.0,176363696.0,1.537207,0.677563,0.653394
1715,2.0,176368714.0,1.478394,0.677563,0.658228
1716,1.0,176373732.0,1.505786,0.692871,0.673535
1717,0.0,176378769.0,1.522705,0.680786,0.663867
1718,18.0,176383802.0,1.501758,0.668701,0.649365
1719,17.0,176388825.0,1.490479,0.69126,0.670312
1720,16.0,176393844.0,1.524316,0.69126,0.666284
1721,15.0,176398863.0,1.523511,0.670312,0.645337
1722,14.0,176403882.0,1.480811,0.68562,0.665479
1723,13.0,176408900.0,1.515454,0.69126,0.667895
1724,12.0,176413918.0,1.536401,0.672729,0.650171
1725,11.0,176418936.0,1.479199,0.677563,0.657422
1726,9.0,176428972.0,1.527539,0.684009,0.66145
1727,8.0,176433991.0,1.497729,0.668701,0.647754
1728,7.0,176439009.0,1.494507,0.690454,0.669507
1729,6.0,176444027.0,1.519482,0.688037,0.667895
1730,3.0,176464099.0,1.53479,0.673535,0.651782
1731,2.0,176469117.0,1.478394,0.679175,0.66145
1732,1.0,176474135.0,1.511426,0.692871,0.673535
1733,0.0,176479174.0,1.529956,0.682397,0.66145
1734,18.0,176484204.0,1.495312,0.671924,0.651782
1735,17.0,176489224.0,1.498535,0.692871,0.671924
1736,16.0,176494242.0,1.521899,0.69126,0.66709
1737,15.0,176499260.0,1.517065,0.670312,0.645337
1738,14.0,176504278.0,1.484033,0.690454,0.665479
1739,13.0,176509296.0,1.517065,0.692871,0.667895
1740,12.0,176514314.0,1.533984,0.672729,0.646948
1741,11.0,176519332.0,1.476782,0.67998,0.658228
1742,10.0,176524350.0,1.51062,0.692065,0.668701
1743,9.0,176529371.0,1.529956,0.67998,0.655005
1744,8.0,176534391.0,1.492895,0.670312,0.647754
1745,7.0,176539409.0,1.497729,0.690454,0.668701
1746,6.0,176544427.0,1.521094,0.686426,0.665479
1747,5.0,176549445.0,1.518677,0.666284,0.644531
1748,3.0,176559481.0,1.517065,0.689648,0.66709
1749,2.0,176564499.0,1.535596,0.671118,0.647754
1750,2.0,176569517.0,1.474365,0.680786,0.659839
1751,1.0,176574535.0,1.511426,0.692871,0.670312
1752,0.0,176579573.0,1.531567,0.67998,0.655005
1753,18.0,176584604.0,1.489673,0.672729,0.64856
1754,17.0,176589624.0,1.498535,0.693677,0.669507
1755,16.0,176594642.0,1.525122,0.690454,0.665479
1756,15.0,176599660.0,1.513843,0.670312,0.647754
1757,14.0,176604678.0,1.490479,0.69126,0.668701
1758,13.0,176609696.0,1.518677,0.693677,0.668701
1759,12.0,176614714.0,1.530762,0.672729,0.646948
1760,10.0,176624752.0,1.509009,0.696094,0.671118
1761,9.0,176629771.0,1.539624,0.683203,0.657422
1762,8.0,176634789.0,1.489673,0.675146,0.651782
1763,7.0,176639807.0,1.500147,0.694482,0.668701
1764,6.0,176644825.0,1.525928,0.689648,0.662256
1765,5.0,176649843.0,1.51062,0.671118,0.644531
1766,4.0,176654861.0,1.492895,0.692065,0.666284
1767,3.0,176659879.0,1.521094,0.693677,0.665479
1768,2.0,176664897.0,1.531567,0.672729,0.644531
1769,1.0,176669915.0,1.474365,0.68562,0.659033
1770,0.0,176674934.0,1.511426,0.695288,0.66709
1771,0.0,176679970.0,1.535596,0.67998,0.650977
1772,17.0,176685001.0,1.49209,0.676758,0.651782
1773,17.0,176690024.0,1.504175,0.694482,0.670312
1774,16.0,176695042.0,1.523511,0.690454,0.663867
1775,15.0,176700060.0,1.507397,0.671118,0.646143
1776,14.0,176705078.0,1.495312,0.692065,0.66709
1777,13.0,176710096.0,1.519482,0.692871,0.66709
1778,12.0,176715114.0,1.52915,0.671924,0.645337
1779,11.0,176720132.0,1.478394,0.684814,0.66145
1780,10.0,176725158.0,1.514648,0.692065,0.667895
1781,9.0,176730179.0,1.542847,0.676758,0.651782
1782,8.0,176735198.0,1.474365,0.674341,0.654199
1783,7.0,176740217.0,1.498535,0.69126,0.671118
1784,6.0,176745235.0,1.52915,0.684814,0.663867
1785,4.0,176755271.0,1.494507,0.688037,0.668701
1786,3.0,176760289.0,1.533179,0.689648,0.668701
1787,2.0,176765307.0,1.494507,0.665479,0.647754
1788,1.0,176770325.0,1.482422,0.683203,0.666284
1789,18.0,176780403.0,1.54043,0.672729,0.653394
1790,17.0,176785425.0,1.483227,0.674341,0.657422
1791,17.0,176790442.0,1.506592,0.69126,0.671118
1792,16.0,176795460.0,1.526733,0.684009,0.66145
1793,15.0,176800478.0,1.502563,0.66709,0.646143
1794,14.0,176805496.0,1.496118,0.689648,0.66709
1795,13.0,176810514.0,1.523511,0.688037,0.666284
1796,11.0,176820550.0,1.480811,0.687231,0.664673
1797,10.0,176825570.0,1.514648,0.692871,0.670312
1798,9.0,176830588.0,1.535596,0.675146,0.650977
1799,8.0,176835606.0,1.479199,0.679175,0.658228
1800,7.0,176840624.0,1.509009,0.693677,0.671924
1801,6.0,176845642.0,1.526733,0.686426,0.662256
1802,5.0,176850660.0,1.500147,0.671924,0.64856
1803,4.0,176855678.0,1.498535,0.693677,0.670312
1804,3.0,176860696.0,1.521094,0.69126,0.66709
1805,2.0,176865714.0,1.522705,0.671118,0.647754
1806,1.0,176870732.0,1.480005,0.689648,0.668701
1807,0.0,176875776.0,1.515454,0.688037,0.669507
1808,18.0,176880814.0,1.521899,0.674341,0.651782
1809,17.0,176885838.0,1.480005,0.682397,0.66145
1810,16.0,176890856.0,1.513037,0.696094,0.672729
1811,15.0,176895874.0,1.554126,0.688037,0.662256
1812,15.0,176900892.0,1.496118,0.672729,0.651782
1813,14.0,176905910.0,1.466309,0.692871,0.671924
1814,12.0,176915946.0,1.496924,0.668701,0.646948
1815,11.0,176920964.0,1.493701,0.689648,0.667895
1816,10.0,176925986.0,1.525928,0.692065,0.671118
1817,9.0,176931005.0,1.542041,0.672729,0.650977
1818,8.0,176936023.0,1.489673,0.680786,0.66145
1819,7.0,176941041.0,1.492895,0.69126,0.671924
1820,5.0,176951077.0,1.503369,0.670312,0.650977
1821,4.0,176956095.0,1.543652,0.693677,0.671924
1822,3.0,176961113.0,1.465503,0.684814,0.667895
1823,2.0,176966131.0,1.583935,0.670312,0.64856
1824,1.0,176971149.0,1.426831,0.684009,0.670312
1825,0.0,176976191.0,1.51626,0.689648,0.671924
1826,18.0,176981232.0,1.554126,0.670312,0.64856
1827,17.0,176986255.0,1.475977,0.67998,0.662256
1828,16.0,176991274.0,1.507397,0.69126,0.672729
1829,15.0,176996293.0,1.535596,0.680786,0.660645
1830,14.0,177001311.0,1.496924,0.672729,0.652588
1831,14.0,177006329.0,1.498535,0.693677,0.671924
1832,12.0,177016365.0,1.512231,0.670312,0.647754
1833,11.0,177021383.0,1.50498,0.692065,0.669507
1834,10.0,177026401.0,1.521094,0.693677,0.671118
1835,9.0,177031419.0,1.573462,0.675146,0.64856
1836,4.0,177056509.0,1.433276,0.692065,0.673535
1837,3.0,177061527.0,1.60166,0.694482,0.667895
1838,2.0,177066545.0,1.542041,0.672729,0.646948
1839,1.0,177071563.0,1.496924,0.693677,0.668701
1840,18.0,177081634.0,1.585547,0.675146,0.646143
1841,17.0,177086656.0,1.488867,0.687231,0.662256
1842,16.0,177091675.0,1.558154,0.699316,0.671118
1843,15.0,177096694.0,1.527539,0.680786,0.653394
1844,14.0,177101711.0,1.555737,0.680786,0.651782
1845,13.0,177106729.0,1.393799,0.692871,0.671118
1846,12.0,177111747.0,1.587158,0.694482,0.665479
1847,12.0,177116765.0,1.545264,0.659033,0.629224
1848,11.0,177121783.0,1.547681,0.698511,0.668701
1849,9.0,177131819.0,1.594409,0.665479,0.635669
1850,8.0,177136837.0,1.427637,0.683203,0.66145
1851,6.0,177146873.0,1.473559,0.672729,0.651782
1852,5.0,177151891.0,1.60166,0.674341,0.646143
1853,4.0,177156909.0,1.364795,0.694482,0.678369
1854,3.0,177161927.0,1.53479,0.693677,0.668701
1855,2.0,177166945.0,1.521899,0.657422,0.633252
1856,1.0,177171963.0,1.671753,0.707373,0.672729
1857,0.0,177177001.0,1.426831,0.696094,0.672729
1858,18.0,177182034.0,1.148877,0.636475,0.633252
1859,17.0,177187055.0,1.757959,0.700928,0.664673
1860,16.0,177192074.0,1.697534,0.716235,0.67998
1861,15.0,177197093.0,1.379297,0.66709,0.646948
1862,14.0,177202110.0,1.475977,0.671118,0.647754
1863,12.0,177212146.0,1.612134,0.699316,0.668701
1864,11.0,177217164.0,1.257642,0.64292,0.634058
1865,11.0,177222182.0,0.812915,0.656616,0.672729
1866,10.0,177227200.0,1.94165,0.717847,0.679175
1867,9.0,177232218.0,1.676587,0.66709,0.636475
1868,8.0,177237236.0,1.353516,0.683203,0.668701
1869,7.0,177242254.0,1.471948,0.700928,0.680786
1870,6.0,177247272.0,1.378491,0.660645,0.646948
1871,3.0,177262326.0,1.182715,0.673535,0.666284
1872,2.0,177267344.0,1.459863,0.655005,0.635669
1873,0.0,177277402.0,1.559766,0.703345,0.673535
1874,18.0,177282437.0,1.066699,0.628418,0.631641
1875,17.0,177287458.0,1.514648,0.687231,0.668701
1876,16.0,177292477.0,2.11084,0.738794,0.681592
1877,15.0,177297495.0,1.594409,0.67998,0.645337
1878,14.0,177302513.0,1.657251,0.692871,0.655005
1879,12.0,177312549.0,1.769238,0.710596,0.663867
1880,11.0,177317567.0,1.471948,0.665479,0.634863
1881,10.0,177322585.0,1.637109,0.716235,0.678369
1882,9.0,177327603.0,1.542041,0.707373,0.676758
1883,9.0,177332622.0,0.646948,0.609888,0.630835
1884,7.0,177342658.0,1.612939,0.713013,0.681592
1885,6.0,177347676.0,1.454224,0.665479,0.64292
1886,5.0,177352694.0,1.25603,0.664673,0.655005
1887,4.0,177357712.0,1.5646,0.70415,0.680786
1888,3.0,177362730.0,1.727344,0.696094,0.663867
1889,2.0,177367748.0,1.501758,0.659033,0.638892
1890,1.0,177372766.0,0.892676,0.663867,0.677563
1891,0.0,177377803.0,1.182715,0.667895,0.673535
1892,18.0,177382837.0,1.10376,0.617139,0.631641
1893,17.0,177387858.0,0.534961,0.621973,0.66709
1894,16.0,177392877.0,1.931982,0.706567,0.67998
1895,15.0,177397895.0,1.415552,0.644531,0.638892
1896,13.0,177407931.0,1.657251,0.702539,0.679175
1897,12.0,177412949.0,1.58313,0.67998,0.658228
1898,11.0,177417967.0,1.471948,0.654199,0.638892
1899,10.0,177422985.0,1.532373,0.697705,0.679175
1900,9.0,177428004.0,1.770044,0.706567,0.674341
1901,8.0,177433023.0,1.010303,0.623584,0.631641
1902,7.0,177438041.0,1.484033,0.68562,0.671118
1903,7.0,177443059.0,1.472754,0.693677,0.679175
1904,6.0,177448077.0,1.658862,0.666284,0.640503
1905,5.0,177453095.0,0.452783,0.617139,0.655811
1906,4.0,177458113.0,1.272949,0.677563,0.680786
1907,3.0,177463131.0,1.634692,0.675146,0.658228
1908,2.0,177473167.0,1.657251,0.700928,0.679175
1909,1.0,177478207.0,2.155151,0.729126,0.674341
1910,0.0,177483237.0,1.421191,0.654199,0.633252
1911,17.0,177488270.0,1.417969,0.693677,0.672729
1912,16.0,177493292.0,1.622607,0.70979,0.679175
1913,15.0,177498310.0,1.574268,0.666284,0.638086
1914,14.0,177503328.0,1.535596,0.689648,0.659839
1915,13.0,177508346.0,1.495312,0.705762,0.679175
1916,12.0,177513364.0,1.558154,0.681592,0.651782
1917,11.0,177518382.0,1.458252,0.664673,0.642114
1918,10.0,177523400.0,1.599243,0.710596,0.678369
1919,9.0,177528418.0,0.245728,0.619556,0.666284
1920,8.0,177533437.0,2.106006,0.682397,0.635669
1921,7.0,177538455.0,1.485644,0.694482,0.671118
1922,6.0,177543473.0,1.562988,0.70415,0.675952
1923,5.0,177553509.0,1.412329,0.680786,0.66145
1924,4.0,177558527.0,1.149683,0.680786,0.679175
1925,3.0,177563545.0,1.732178,0.684009,0.652588
1926,2.0,177568563.0,1.485644,0.66709,0.644531
1927,18.0,177583650.0,1.708813,0.675952,0.636475
1928,17.0,177588670.0,1.399439,0.700122,0.676758
1929,16.0,177593688.0,1.657251,0.71543,0.679175
1930,15.0,177598706.0,0.826611,0.622778,0.633252
1931,14.0,177603724.0,1.044946,0.655005,0.66145
1932,13.0,177608742.0,1.864307,0.717847,0.67998
1933,11.0,177618778.0,1.211719,0.653394,0.646948
1934,10.0,177623796.0,0.963574,0.667895,0.677563
1935,9.0,177628814.0,1.112622,0.658228,0.667895
1936,8.0,177633833.0,1.651611,0.654199,0.634863
1937,7.0,177638851.0,1.252002,0.676758,0.673535
1938,6.0,177643869.0,1.94729,0.719458,0.679175
1939,4.0,177653905.0,1.645972,0.696094,0.667895
1940,4.0,177658923.0,1.589575,0.708984,0.680786
1941,3.0,177663941.0,0.014502,0.57605,0.641309
1942,2.0,177668959.0,1.805493,0.675146,0.652588
1943,1.0,177673977.0,1.909424,0.721875,0.680786
1944,18.0,177684048.0,1.399439,0.64856,0.634058
1945,17.0,177689070.0,1.719287,0.707373,0.677563
1946,16.0,177694089.0,1.299536,0.68562,0.676758
1947,15.0,177699108.0,1.645972,0.660645,0.634863
1948,14.0,177704126.0,1.589575,0.695288,0.668701
1949,13.0,177709144.0,1.341431,0.692065,0.67998
1950,10.0,177724198.0,1.65,0.710596,0.684009
1951,9.0,177729216.0,2.483057,0.750879,0.670312
1952,8.0,177734235.0,1.108594,0.647754,0.636475
1953,7.0,177739253.0,2.217187,0.750879,0.681592
1954,5.0,177749289.0,1.599243,0.671924,0.636475
1955,4.0,177754307.0,1.543652,0.70415,0.672729
1956,3.0,177759325.0,1.242334,0.692065,0.681592
1957,3.0,177764343.0,0.537378,0.605859,0.641309
1958,2.0,177769361.0,1.748291,0.683203,0.658228
1959,1.0,177774379.0,1.554126,0.700928,0.683203
1960,0.0,177779419.0,1.579102,0.67998,0.663867
1961,18.0,177784451.0,1.349487,0.646143,0.638086
1962,17.0,177789472.0,1.489673,0.696094,0.678369
1963,16.0,177794491.0,0.446338,0.630029,0.671924
1964,15.0,177799509.0,1.957764,0.670312,0.634863
1965,14.0,177804527.0,1.343848,0.67998,0.670312
1966,12.0,177814563.0,0.907178,0.623584,0.638086
1967,11.0,177819581.0,1.548486,0.673535,0.655811
1968,10.0,177824599.0,1.453418,0.694482,0.67998
1969,9.0,177829618.0,1.568628,0.67998,0.660645
1970,8.0,177834637.0,2.509644,0.724292,0.64292
1971,4.0,177854709.0,1.827246,0.713013,0.673535
1972,3.0,177859727.0,1.613745,0.712207,0.67998
1973,2.0,177864745.0,1.581519,0.668701,0.639697
1974,1.0,177869763.0,1.487256,0.683203,0.660645
1975,0.0,177879820.0,1.817578,0.695288,0.657422
1976,18.0,177884855.0,1.356738,0.655005,0.638892
1977,17.0,177889874.0,1.308398,0.690454,0.675952
1978,16.0,177894893.0,1.392187,0.686426,0.670312
1979,15.0,177899911.0,1.785352,0.670312,0.632446
1980,14.0,177904929.0,1.59602,0.703345,0.671924
1981,13.0,177909947.0,1.063477,0.677563,0.676758
1982,11.0,177919983.0,1.753125,0.697705,0.66145
1983,10.0,177925003.0,1.26731,0.690454,0.679175
1984,9.0,177930021.0,1.686255,0.68562,0.655005
1985,8.0,177935039.0,1.330151,0.653394,0.64292
1986,6.0,177945075.0,1.296313,0.677563,0.670312
1987,5.0,177950093.0,0.916846,0.612305,0.628418
1988,4.0,177955111.0,1.847388,0.705762,0.671118
1989,3.0,177960129.0,1.463086,0.693677,0.674341
1990,2.0,177965147.0,1.517871,0.654199,0.634058
1991,1.0,177970165.0,1.296313,0.667895,0.660645
1992,0.0,177975183.0,1.496118,0.695288,0.679175
1993,18.0,177980221.0,1.614551,0.673535,0.64856
1994,18.0,177985246.0,1.354321,0.653394,0.64292
1995,17.0,177990264.0,1.678198,0.707373,0.679175
1996,16.0,177995282.0,1.480811,0.689648,0.668701
1997,15.0,178000300.0,0.46084,0.587329,0.626001
1998,13.0,178010336.0,1.247974,0.674341,0.674341
1999,12.0,178015354.0,1.533984,0.64856,0.633252
2000,11.0,178020372.0,1.559766,0.681592,0.663061
2001,10.0,178025391.0,1.353516,0.687231,0.67998
2002,6.0,178045464.0,1.446973,0.684814,0.669507
2003,5.0,178050482.0,1.300342,0.638086,0.633252
2004,4.0,178055500.0,1.819995,0.711401,0.677563
2005,3.0,178060518.0,1.664502,0.707373,0.679175
2006,2.0,178065536.0,1.538818,0.659033,0.635669
2007,0.0,178075595.0,1.583935,0.704956,0.680786
2008,18.0,178080633.0,1.488867,0.66709,0.646143
2009,17.0,178085656.0,1.504175,0.671924,0.649365
2010,16.0,178090674.0,1.323706,0.69126,0.67998
2011,16.0,178095692.0,1.360767,0.677563,0.667895
2012,15.0,178100710.0,1.343042,0.640503,0.634863
2013,14.0,178105728.0,1.802271,0.708984,0.678369
2014,13.0,178110746.0,1.582324,0.700928,0.677563
2015,12.0,178115764.0,1.778101,0.671118,0.634863
2016,9.0,178130819.0,1.58313,0.668701,0.647754
2017,7.0,178140855.0,1.259253,0.68562,0.680786
2018,6.0,178145873.0,1.600049,0.687231,0.66709
2019,5.0,178150891.0,1.070727,0.628418,0.634863
2020,3.0,178160927.0,1.551709,0.698511,0.675146
2021,2.0,178165945.0,1.430859,0.650977,0.633252
2022,1.0,178170963.0,1.388965,0.684009,0.670312
2023,0.0,178176005.0,1.458252,0.689648,0.670312
2024,18.0,178181043.0,1.78374,0.678369,0.640503
2025,17.0,178186066.0,1.376074,0.671924,0.653394
2026,16.0,178191085.0,1.551709,0.705762,0.678369
2027,15.0,178196103.0,1.608105,0.692065,0.660645
2028,14.0,178206139.0,1.403467,0.696899,0.676758
2029,13.0,178211157.0,0.957935,0.664673,0.671924
2030,12.0,178216175.0,1.815967,0.668701,0.634058
